origem,destino,classe,preco
3,9,142,1860
3,9,143,1887
3,9,144,1894
3,9,145,1896
3,9,146,1916
3,9,147,1934
3,9,148,1945
3,9,149,1954
3,9,150,1982
4,9,1,66
4,9,2,86
4,9,3,89
4,9,4,125
4,9,5,151
4,9,6,163
4,9,7,183
4,9,8,194
4,9,9,195
4,9,10,267
4,9,11,270
4,9,12,272
4,9,13,280
4,9,14,310
4,9,15,315
4,9,16,335
4,9,17,340
4,9,18,351
4,9,19,354
4,9,20,375
4,9,21,393
4,9,22,394
4,9,23,405
4,9,24,408
4,9,25,423
4,9,26,435
4,9,27,444
4,9,28,484
4,9,29,504
4,9,30,507
4,9,31,512
4,9,32,531
4,9,33,541
4,9,34,570
4,9,35,582
4,9,36,590
4,9,37,591
4,9,38,611
4,9,39,630
4,9,40,635
4,9,41,643
4,9,42,645
4,9,43,658
4,9,44,664
4,9,45,666
4,9,46,686
4,9,47,710
4,9,48,714
4,9,49,716
4,9,50,732
4,9,51,752
4,9,52,787
4,9,53,800
4,9,54,801
4,9,55,805
4,9,56,813
4,9,57,820
4,9,58,821
4,9,59,826
4,9,60,851
4,9,61,856
4,9,62,857
4,9,63,896
4,9,64,904
4,9,65,910
4,9,66,913
4,9,67,914
4,9,68,930
4,9,69,944
4,9,70,961
4,9,71,963
4,9,72,972
4,9,73,984
4,9,74,985
4,9,75,995
4,9,76,1006
4,9,77,1032
4,9,78,1037
4,9,79,1047
4,9,80,1057
4,9,81,1058
4,9,82,1075
4,9,83,1077
4,9,84,1082
4,9,85,1095
4,9,86,1098
4,9,87,1155
4,9,88,1166
4,9,89,1168
4,9,90,1182
4,9,91,1194
4,9,92,1219
4,9,93,1233
4,9,94,1243
4,9,95,1245
4,9,96,1256
4,9,97,1258
4,9,98,1300
4,9,99,1301
4,9,100,1306
4,9,101,1326
4,9,102,1327
4,9,103,1350
4,9,104,1362
4,9,105,1365
4,9,106,1368
4,9,107,1369
4,9,108,1392
4,9,109,1410
4,9,110,1424
4,9,111,1462
4,9,112,1469
4,9,113,1470
4,9,114,1499
4,9,115,1515
4,9,116,1537
4,9,117,1557
4,9,118,1574
4,9,119,1583
4,9,120,1585
4,9,121,1592
4,9,122,1611
4,9,123,1625
4,9,124,1645
4,9,125,1646
4,9,126,1647
4,9,127,1654
4,9,128,1684
4,9,129,1685
4,9,130,1692
4,9,131,1707
4,9,132,1728
4,9,133,1742
4,9,134,1751
4,9,135,1765
4,9,136,1770
4,9,137,1800
4,9,138,1846
4,9,139,1858
