origem,destino,classe,preco
2,8,19,369
2,8,20,386
2,8,21,387
2,8,22,394
2,8,23,399
2,8,24,421
2,8,25,436
2,8,26,437
2,8,27,472
2,8,28,478
2,8,29,487
2,8,30,500
2,8,31,507
2,8,32,537
2,8,33,543
2,8,34,554
2,8,35,564
2,8,36,566
2,8,37,573
2,8,38,584
2,8,39,606
2,8,40,619
2,8,41,623
2,8,42,625
2,8,43,632
2,8,44,646
2,8,45,665
2,8,46,671
2,8,47,672
2,8,48,688
2,8,49,692
2,8,50,720
2,8,51,748
2,8,52,759
2,8,53,763
2,8,54,769
2,8,55,801
2,8,56,803
2,8,57,810
2,8,58,811
2,8,59,826
2,8,60,842
2,8,61,857
2,8,62,862
2,8,63,864
2,8,64,872
2,8,65,877
2,8,66,882
2,8,67,904
2,8,68,928
2,8,69,931
2,8,70,956
2,8,71,972
2,8,72,1011
2,8,73,1022
2,8,74,1024
2,8,75,1037
2,8,76,1044
2,8,77,1088
2,8,78,1115
2,8,79,1194
2,8,80,1200
2,8,81,1203
2,8,82,1205
2,8,83,1218
2,8,84,1226
2,8,85,1234
2,8,86,1237
2,8,87,1249
2,8,88,1259
2,8,89,1279
2,8,90,1359
2,8,91,1365
2,8,92,1438
2,8,93,1441
2,8,94,1444
2,8,95,1448
2,8,96,1465
2,8,97,1469
2,8,98,1476
2,8,99,1479
2,8,100,1482
2,8,101,1504
2,8,102,1524
2,8,103,1525
2,8,104,1554
2,8,105,1558
2,8,106,1559
2,8,107,1560
2,8,108,1563
2,8,109,1564
2,8,110,1572
2,8,111,1578
2,8,112,1585
2,8,113,1598
2,8,114,1605
2,8,115,1609
2,8,116,1616
2,8,117,1618
2,8,118,1635
2,8,119,1642
2,8,120,1655
2,8,121,1678
2,8,122,1684
2,8,123,1685
2,8,124,1693
2,8,125,1696
2,8,126,1700
2,8,127,1706
2,8,128,1716
2,8,129,1724
2,8,130,1729
2,8,131,1748
2,8,132,1752
2,8,133,1758
2,8,134,1780
2,8,135,1781
2,8,136,1810
2,8,137,1818
2,8,138,1826
2,8,139,1844
2,8,140,1864
2,8,141,1874
2,8,142,1879
2,8,143,1880
2,8,144,1906
2,8,145,1939
2,8,146,1941
2,8,147,1953
2,8,148,1984
2,8,149,1985
2,8,150,1989
3,8,1,51
3,8,2,59
3,8,3,82
3,8,4,86
3,8,5,94
3,8,6,98
3,8,7,101
3,8,8,110
3,8,9,144
3,8,10,149
3,8,11,159
3,8,12,175
3,8,13,179
3,8,14,200
3,8,15,210
3,8,16,219
3,8,17,223
3,8,18,230
3,8,19,278
3,8,20,284
3,8,21,300
3,8,22,328
3,8,23,339
3,8,24,341
3,8,25,345
3,8,26,346
3,8,27,349
3,8,28,360
3,8,29,376
3,8,30,378
3,8,31,387
3,8,32,390
3,8,33,393
3,8,34,395
3,8,35,435
3,8,36,460
3,8,37,467
3,8,38,473
3,8,39,525
3,8,40,541
3,8,41,545
3,8,42,558
3,8,43,567
3,8,44,571
3,8,45,572
3,8,46,575
3,8,47,578
3,8,48,579
3,8,49,598
3,8,50,658
3,8,51,678
3,8,52,719
3,8,53,735
3,8,54,737
3,8,55,742
3,8,56,744
3,8,57,763
3,8,58,765
3,8,59,778
3,8,60,800
3,8,61,804
3,8,62,822
3,8,63,827
3,8,64,843
3,8,65,848
3,8,66,961
3,8,67,963
3,8,68,976
3,8,69,988
3,8,70,990
3,8,71,995
3,8,72,1021
3,8,73,1032
3,8,74,1044
3,8,75,1046
3,8,76,1047
3,8,77,1048
3,8,78,1081
3,8,79,1086
3,8,80,1097
3,8,81,1156
3,8,82,1157
3,8,83,1192
3,8,84,1195
3,8,85,1202
3,8,86,1207
3,8,87,1222
3,8,88,1228
3,8,89,1250
3,8,90,1265
3,8,91,1268
3,8,92,1284
3,8,93,1285
3,8,94,1291
3,8,95,1302
3,8,96,1324
3,8,97,1326
3,8,98,1337
3,8,99,1342
3,8,100,1348
3,8,101,1372
3,8,102,1374
3,8,103,1382
3,8,104,1389
3,8,105,1392
3,8,106,1410
3,8,107,1411
3,8,108,1431
3,8,109,1493
3,8,110,1499
3,8,111,1537
3,8,112,1546
3,8,113,1550
3,8,114,1591
3,8,115,1612
3,8,116,1633
3,8,117,1634
3,8,118,1639
3,8,119,1642
3,8,120,1668
3,8,121,1670
3,8,122,1674
3,8,123,1676
3,8,124,1679
3,8,125,1680
3,8,126,1692
3,8,127,1724
3,8,128,1727
3,8,129,1739
3,8,130,1767
3,8,131,1793
3,8,132,1801
3,8,133,1802
3,8,134,1811
3,8,135,1830
3,8,136,1836
3,8,137,1837
3,8,138,1843
3,8,139,1870
3,8,140,1871
3,8,141,1872
3,8,142,1877
3,8,143,1878
3,8,144,1910
3,8,145,1929
3,8,146,1934
3,8,147,1962
3,8,148,1973
3,8,149,1979
3,8,150,1989
4,8,1,60
4,8,2,61
4,8,3,118
4,8,4,120
4,8,5,145
4,8,6,160
4,8,7,161
4,8,8,172
4,8,9,176
4,8,10,179
4,8,11,184
4,8,12,204
4,8,13,225
4,8,14,226
4,8,15,232
4,8,16,243
4,8,17,263
4,8,18,271
4,8,19,276
4,8,20,296
4,8,21,315
4,8,22,330
4,8,23,345
4,8,24,359
4,8,25,361
4,8,26,389
4,8,27,390
4,8,28,391
4,8,29,399
4,8,30,403
4,8,31,408
4,8,32,439
4,8,33,452
4,8,34,455
4,8,35,481
4,8,36,490
4,8,37,492
4,8,38,499
4,8,39,500
4,8,40,524
4,8,41,534
4,8,42,536
4,8,43,548
4,8,44,572
4,8,45,580
4,8,46,592
4,8,47,600
4,8,48,625
4,8,49,636
4,8,50,677
4,8,51,697
4,8,52,703
4,8,53,718
4,8,54,733
4,8,55,738
4,8,56,768
4,8,57,772
4,8,58,788
4,8,59,794
4,8,60,800
4,8,61,803
4,8,62,808
4,8,63,812
4,8,64,818
4,8,65,819
4,8,66,825
4,8,67,854
4,8,68,855
4,8,69,881
4,8,70,892
4,8,71,897
4,8,72,901
4,8,73,915
4,8,74,930
4,8,75,941
4,8,76,969
4,8,77,1007
4,8,78,1029
4,8,79,1037
4,8,80,1038
4,8,81,1048
4,8,82,1069
4,8,83,1086
4,8,84,1110
4,8,85,1124
4,8,86,1154
4,8,87,1186
4,8,88,1198
4,8,89,1238
4,8,90,1270
4,8,91,1280
4,8,92,1306
4,8,93,1331
4,8,94,1332
4,8,95,1339
4,8,96,1341
4,8,97,1371
4,8,98,1400
4,8,99,1404
4,8,100,1408
4,8,101,1410
4,8,102,1417
4,8,103,1438
4,8,104,1443
4,8,105,1444
4,8,106,1458
4,8,107,1470
4,8,108,1484
4,8,109,1512
4,8,110,1527
4,8,111,1532
4,8,112,1550
4,8,113,1551
4,8,114,1552
4,8,115,1555
4,8,116,1597
4,8,117,1598
4,8,118,1614
4,8,119,1618
4,8,120,1622
4,8,121,1651
4,8,122,1653
4,8,123,1657
4,8,124,1676
4,8,125,1680
4,8,126,1695
4,8,127,1696
4,8,128,1697
4,8,129,1701
4,8,130,1725
4,8,131,1744
4,8,132,1764
4,8,133,1792
4,8,134,1795
4,8,135,1796
4,8,136,1799
4,8,137,1817
4,8,138,1820
4,8,139,1834
4,8,140,1836
4,8,141,1839
4,8,142,1842
4,8,143,1862
4,8,144,1873
4,8,145,1891
4,8,146,1910
4,8,147,1920
4,8,148,1931
4,8,149,1947
4,8,150,1981
5,8,1,80
5,8,2,82
5,8,3,101
5,8,4,114
5,8,5,128
5,8,6,142
5,8,7,181
5,8,8,204
5,8,9,208
5,8,10,210
5,8,11,222
5,8,12,225
5,8,13,237
5,8,14,271
5,8,15,272
5,8,16,305
5,8,17,317
5,8,18,324
5,8,19,325
5,8,20,360
5,8,21,364
5,8,22,369
5,8,23,396
5,8,24,399
5,8,25,412
5,8,26,418
5,8,27,439
5,8,28,442
5,8,29,464
5,8,30,496
5,8,31,519
5,8,32,520
5,8,33,551
5,8,34,553
5,8,35,555
5,8,36,594
5,8,37,596
5,8,38,598
5,8,39,606
5,8,40,616
5,8,41,629
5,8,42,631
5,8,43,654
5,8,44,663
5,8,45,665
5,8,46,679
5,8,47,680
5,8,48,698
5,8,49,708
5,8,50,719
5,8,51,720
5,8,52,721
5,8,53,728
5,8,54,734
5,8,55,743
5,8,56,753
5,8,57,760
5,8,58,766
5,8,59,817
5,8,60,834
5,8,61,838
5,8,62,884
5,8,63,913
5,8,64,932
5,8,65,962
5,8,66,991
5,8,67,999
5,8,68,1001
5,8,69,1008
5,8,70,1019
5,8,71,1034
5,8,72,1038
5,8,73,1039
5,8,74,1050
5,8,75,1061
5,8,76,1066
5,8,77,1068
5,8,78,1076
5,8,79,1088
5,8,80,1091
5,8,81,1191
5,8,82,1192
5,8,83,1198
5,8,84,1238
5,8,85,1264
5,8,86,1267
5,8,87,1298
5,8,88,1301
5,8,89,1307
5,8,90,1310
5,8,91,1315
5,8,92,1322
5,8,93,1329
5,8,94,1338
5,8,95,1346
5,8,96,1369
5,8,97,1402
5,8,98,1411
5,8,99,1427
5,8,100,1462
5,8,101,1468
5,8,102,1469
5,8,103,1479
5,8,104,1487
5,8,105,1494
5,8,106,1498
5,8,107,1501
5,8,108,1509
5,8,109,1511
5,8,110,1518
5,8,111,1523
5,8,112,1526
5,8,113,1529
5,8,114,1534
5,8,115,1539
5,8,116,1562
5,8,117,1572
5,8,118,1575
5,8,119,1606
5,8,120,1607
5,8,121,1616
5,8,122,1649
5,8,123,1673
5,8,124,1682
5,8,125,1693
5,8,126,1702
5,8,127,1703
5,8,128,1706
5,8,129,1725
5,8,130,1735
5,8,131,1749
5,8,132,1755
5,8,133,1768
5,8,134,1787
5,8,135,1793
5,8,136,1802
5,8,137,1809
5,8,138,1817
5,8,139,1821
5,8,140,1822
5,8,141,1825
5,8,142,1831
5,8,143,1834
5,8,144,1858
5,8,145,1870
5,8,146,1906
5,8,147,1909
5,8,148,1924
5,8,149,1937
5,8,150,1962
6,8,1,61
6,8,2,63
6,8,3,69
6,8,4,80
6,8,5,87
6,8,6,123
6,8,7,132
6,8,8,148
6,8,9,151
6,8,10,160
6,8,11,164
6,8,12,195
6,8,13,203
6,8,14,207
6,8,15,218
6,8,16,247
6,8,17,252
6,8,18,300
6,8,19,315
6,8,20,317
6,8,21,322
6,8,22,332
6,8,23,334
6,8,24,337
6,8,25,338
6,8,26,345
6,8,27,379
6,8,28,391
6,8,29,398
6,8,30,400
6,8,31,409
6,8,32,427
6,8,33,439
6,8,34,463
6,8,35,468
6,8,36,471
6,8,37,479
6,8,38,488
6,8,39,501
6,8,40,504
6,8,41,505
6,8,42,522
6,8,43,524
6,8,44,532
6,8,45,544
6,8,46,546
6,8,47,621
6,8,48,625
6,8,49,644
6,8,50,645
6,8,51,656
6,8,52,670
6,8,53,688
6,8,54,731
6,8,55,735
6,8,56,737
6,8,57,765
6,8,58,770
6,8,59,784
6,8,60,792
6,8,61,794
6,8,62,798
6,8,63,853
6,8,64,862
6,8,65,882
6,8,66,887
6,8,67,890
6,8,68,892
6,8,69,900
6,8,70,902
6,8,71,929
6,8,72,961
6,8,73,963
6,8,74,977
6,8,75,979
6,8,76,982
6,8,77,991
6,8,78,1019
6,8,79,1044
6,8,80,1064
6,8,81,1082
6,8,82,1113
6,8,83,1127
6,8,84,1135
6,8,85,1170
6,8,86,1179
6,8,87,1198
6,8,88,1208
6,8,89,1213
6,8,90,1229
6,8,91,1237
6,8,92,1248
6,8,93,1249
6,8,94,1264
6,8,95,1266
6,8,96,1269
6,8,97,1287
6,8,98,1306
6,8,99,1328
6,8,100,1333
6,8,101,1343
6,8,102,1365
6,8,103,1382
6,8,104,1392
6,8,105,1397
6,8,106,1437
6,8,107,1444
6,8,108,1445
6,8,109,1460
6,8,110,1500
6,8,111,1534
6,8,112,1556
6,8,113,1557
6,8,114,1565
6,8,115,1576
6,8,116,1577
6,8,117,1668
6,8,118,1674
6,8,119,1685
6,8,120,1694
6,8,121,1698
6,8,122,1737
6,8,123,1741
6,8,124,1752
6,8,125,1758
6,8,126,1766
6,8,127,1770
6,8,128,1771
6,8,129,1776
6,8,130,1795
6,8,131,1802
6,8,132,1804
6,8,133,1829
6,8,134,1838
6,8,135,1855
6,8,136,1856
6,8,137,1865
6,8,138,1876
6,8,139,1877
6,8,140,1879
6,8,141,1907
6,8,142,1913
6,8,143,1928
6,8,144,1947
6,8,145,1952
6,8,146,1967
6,8,147,1970
6,8,148,1976
6,8,149,1997
6,8,150,2000
7,8,1,80
7,8,2,81
7,8,3,89
7,8,4,94
7,8,5,108
7,8,6,155
7,8,7,157
7,8,8,166
7,8,9,173
7,8,10,187
7,8,11,193
7,8,12,231
7,8,13,240
7,8,14,242
7,8,15,244
7,8,16,247
7,8,17,248
7,8,18,249
7,8,19,260
7,8,20,272
7,8,21,275
7,8,22,288
7,8,23,315
7,8,24,318
7,8,25,324
7,8,26,336
7,8,27,343
7,8,28,344
7,8,29,356
7,8,30,379
7,8,31,380
7,8,32,382
7,8,33,385
7,8,34,390
7,8,35,408
7,8,36,420
7,8,37,426
7,8,38,443
7,8,39,453
7,8,40,461
7,8,41,466
7,8,42,468
7,8,43,479
7,8,44,489
7,8,45,513
7,8,46,541
7,8,47,543
7,8,48,549
7,8,49,554
7,8,50,555
7,8,51,594
7,8,52,608
7,8,53,612
7,8,54,635
7,8,55,647
7,8,56,672
7,8,57,673
7,8,58,681
7,8,59,685
7,8,60,687
7,8,61,713
7,8,62,741
7,8,63,757
7,8,64,761
7,8,65,764
7,8,66,788
7,8,67,801
7,8,68,825
7,8,69,846
7,8,70,857
7,8,71,860
7,8,72,876
7,8,73,884
7,8,74,890
7,8,75,903
7,8,76,909
7,8,77,916
7,8,78,930
7,8,79,936
7,8,80,949
7,8,81,971
7,8,82,1009
7,8,83,1017
7,8,84,1026
7,8,85,1029
7,8,86,1038
7,8,87,1050
7,8,88,1071
7,8,89,1081
7,8,90,1095
7,8,91,1140
7,8,92,1161
7,8,93,1167
7,8,94,1189
7,8,95,1231
7,8,96,1242
7,8,97,1244
7,8,98,1254
7,8,99,1272
7,8,100,1290
7,8,101,1333
7,8,102,1395
7,8,103,1399
7,8,104,1403
7,8,105,1418
7,8,106,1421
7,8,107,1431
7,8,108,1434
7,8,109,1447
7,8,110,1454
7,8,111,1470
7,8,112,1475
7,8,113,1479
7,8,114,1502
7,8,115,1503
7,8,116,1517
7,8,117,1555
7,8,118,1570
7,8,119,1571
7,8,120,1572
7,8,121,1589
7,8,122,1605
7,8,123,1613
7,8,124,1627
7,8,125,1659
7,8,126,1671
7,8,127,1677
7,8,128,1703
7,8,129,1720
7,8,130,1724
7,8,131,1741
7,8,132,1762
7,8,133,1764
7,8,134,1766
7,8,135,1800
7,8,136,1801
7,8,137,1810
7,8,138,1821
7,8,139,1839
7,8,140,1847
7,8,141,1869
7,8,142,1908
7,8,143,1910
7,8,144,1911
7,8,145,1917
7,8,146,1930
7,8,147,1932
7,8,148,1951
7,8,149,1987
7,8,150,1989
1,9,1,69
1,9,2,83
1,9,3,85
1,9,4,92
1,9,5,96
1,9,6,98
1,9,7,99
1,9,8,104
1,9,9,116
1,9,10,126
1,9,11,144
1,9,12,184
1,9,13,185
1,9,14,194
1,9,15,196
1,9,16,227
1,9,17,228
1,9,18,236
1,9,19,239
1,9,20,280
1,9,21,286
1,9,22,290
1,9,23,307
1,9,24,314
1,9,25,325
1,9,26,329
1,9,27,333
1,9,28,335
1,9,29,342
1,9,30,371
1,9,31,398
1,9,32,453
1,9,33,502
1,9,34,515
1,9,35,565
1,9,36,566
1,9,37,567
1,9,38,581
1,9,39,585
1,9,40,588
1,9,41,613
1,9,42,626
1,9,43,649
1,9,44,662
1,9,45,690
1,9,46,698
1,9,47,702
1,9,48,726
1,9,49,731
1,9,50,734
1,9,51,737
1,9,52,745
1,9,53,749
1,9,54,751
1,9,55,758
1,9,56,767
1,9,57,799
1,9,58,805
1,9,59,821
1,9,60,822
1,9,61,845
1,9,62,851
1,9,63,853
1,9,64,855
1,9,65,856
1,9,66,871
1,9,67,873
1,9,68,897
1,9,69,905
1,9,70,918
1,9,71,925
1,9,72,929
1,9,73,936
1,9,74,943
1,9,75,960
1,9,76,974
1,9,77,976
1,9,78,992
1,9,79,993
1,9,80,1007
1,9,81,1018
1,9,82,1040
1,9,83,1060
1,9,84,1065
1,9,85,1068
1,9,86,1085
1,9,87,1095
1,9,88,1103
1,9,89,1117
1,9,90,1118
1,9,91,1128
1,9,92,1130
1,9,93,1146
1,9,94,1148
1,9,95,1156
1,9,96,1163
1,9,97,1174
1,9,98,1176
1,9,99,1203
1,9,100,1221
1,9,101,1226
1,9,102,1253
1,9,103,1263
1,9,104,1288
1,9,105,1292
1,9,106,1299
1,9,107,1358
1,9,108,1379
1,9,109,1390
1,9,110,1392
1,9,111,1405
1,9,112,1414
1,9,113,1429
1,9,114,1452
1,9,115,1463
1,9,116,1474
1,9,117,1476
1,9,118,1480
1,9,119,1486
1,9,120,1502
1,9,121,1534
1,9,122,1542
1,9,123,1546
1,9,124,1554
1,9,125,1557
1,9,126,1567
1,9,127,1579
1,9,128,1628
1,9,129,1635
1,9,130,1644
1,9,131,1664
1,9,132,1677
1,9,133,1685
1,9,134,1698
1,9,135,1701
1,9,136,1717
1,9,137,1769
1,9,138,1776
1,9,139,1808
1,9,140,1814
1,9,141,1832
1,9,142,1860
1,9,143,1872
1,9,144,1905
1,9,145,1911
1,9,146,1920
1,9,147,1921
1,9,148,1939
1,9,149,1944
1,9,150,1982
2,9,1,60
2,9,2,70
2,9,3,77
2,9,4,96
2,9,5,105
2,9,6,107
2,9,7,110
2,9,8,112
2,9,9,117
2,9,10,125
2,9,11,163
2,9,12,168
2,9,13,171
2,9,14,192
2,9,15,218
2,9,16,226
2,9,17,228
2,9,18,233
2,9,19,234
2,9,20,251
2,9,21,281
2,9,22,305
2,9,23,325
2,9,24,327
2,9,25,336
2,9,26,357
2,9,27,380
2,9,28,388
2,9,29,391
2,9,30,395
2,9,31,415
2,9,32,420
2,9,33,427
2,9,34,428
2,9,35,434
2,9,36,439
2,9,37,446
2,9,38,447
2,9,39,466
2,9,40,476
2,9,41,479
2,9,42,488
2,9,43,535
2,9,44,539
2,9,45,551
2,9,46,563
2,9,47,575
2,9,48,599
2,9,49,601
2,9,50,625
2,9,51,629
2,9,52,632
2,9,53,677
2,9,54,691
2,9,55,694
2,9,56,695
2,9,57,697
2,9,58,700
2,9,59,724
2,9,60,798
2,9,61,801
2,9,62,807
2,9,63,811
2,9,64,822
2,9,65,829
2,9,66,834
2,9,67,835
2,9,68,848
2,9,69,858
2,9,70,859
2,9,71,871
2,9,72,887
2,9,73,903
2,9,74,912
2,9,75,935
2,9,76,980
2,9,77,997
2,9,78,1021
2,9,79,1023
2,9,80,1034
2,9,81,1050
2,9,82,1052
2,9,83,1070
2,9,84,1079
2,9,85,1095
2,9,86,1104
2,9,87,1105
2,9,88,1110
2,9,89,1121
2,9,90,1129
2,9,91,1136
2,9,92,1137
2,9,93,1160
2,9,94,1193
2,9,95,1218
2,9,96,1220
2,9,97,1225
2,9,98,1233
2,9,99,1237
2,9,100,1240
2,9,101,1242
2,9,102,1269
2,9,103,1315
2,9,104,1326
2,9,105,1350
2,9,106,1366
2,9,107,1381
2,9,108,1384
2,9,109,1392
2,9,110,1395
2,9,111,1413
2,9,112,1417
2,9,113,1421
2,9,114,1436
2,9,115,1444
2,9,116,1464
2,9,117,1478
2,9,118,1505
2,9,119,1512
2,9,120,1522
2,9,121,1530
2,9,122,1555
2,9,123,1598
2,9,124,1630
2,9,125,1652
2,9,126,1654
2,9,127,1656
2,9,128,1683
2,9,129,1693
2,9,130,1700
2,9,131,1708
2,9,132,1736
2,9,133,1738
2,9,134,1764
2,9,135,1782
2,9,136,1788
2,9,137,1791
2,9,138,1803
2,9,139,1813
2,9,140,1826
2,9,141,1855
2,9,142,1875
2,9,143,1904
2,9,144,1959
2,9,145,1963
2,9,146,1969
2,9,147,1976
2,9,148,1985
2,9,149,1990
2,9,150,2000
3,9,1,71
3,9,2,72
3,9,3,93
3,9,4,124
3,9,5,151
3,9,6,171
3,9,7,189
3,9,8,192
3,9,9,204
3,9,10,214
3,9,11,220
3,9,12,231
3,9,13,257
3,9,14,260
3,9,15,268
3,9,16,272
3,9,17,293
3,9,18,305
3,9,19,306
3,9,20,325
3,9,21,350
3,9,22,355
3,9,23,361
3,9,24,380
3,9,25,387
3,9,26,402
3,9,27,405
3,9,28,415
3,9,29,443
3,9,30,446
3,9,31,455
3,9,32,458
3,9,33,460
3,9,34,498
3,9,35,519
3,9,36,532
3,9,37,560
3,9,38,569
3,9,39,596
3,9,40,598
3,9,41,608
3,9,42,647
3,9,43,652
3,9,44,655
3,9,45,687
3,9,46,688
3,9,47,705
3,9,48,712
3,9,49,727
3,9,50,733
3,9,51,742
3,9,52,774
3,9,53,802
3,9,54,808
3,9,55,817
3,9,56,822
3,9,57,831
3,9,58,851
3,9,59,857
3,9,60,861
3,9,61,869
3,9,62,884
3,9,63,896
3,9,64,902
3,9,65,955
3,9,66,963
3,9,67,977
3,9,68,990
3,9,69,1011
3,9,70,1012
3,9,71,1033
3,9,72,1046
3,9,73,1052
3,9,74,1066
3,9,75,1078
3,9,76,1083
3,9,77,1086
3,9,78,1104
3,9,79,1114
3,9,80,1155
3,9,81,1163
3,9,82,1167
3,9,83,1173
3,9,84,1183
3,9,85,1198
3,9,86,1217
3,9,87,1225
3,9,88,1257
3,9,89,1271
3,9,90,1276
3,9,91,1289
3,9,92,1292
3,9,93,1314
3,9,94,1318
3,9,95,1324
3,9,96,1335
3,9,97,1340
3,9,98,1348
3,9,99,1349
3,9,100,1364
3,9,101,1370
3,9,102,1384
3,9,103,1386
3,9,104,1395
3,9,105,1396
3,9,106,1429
3,9,107,1434
3,9,108,1448
3,9,109,1484
3,9,110,1494
3,9,111,1505
3,9,112,1507
3,9,113,1511
3,9,114,1525
3,9,115,1528
3,9,116,1557
3,9,117,1572
3,9,118,1580
3,9,119,1590
3,9,120,1625
3,9,121,1633
3,9,122,1646
3,9,123,1687
3,9,124,1691
3,9,125,1696
3,9,126,1697
3,9,127,1723
3,9,128,1735
3,9,129,1738
3,9,130,1797
3,9,131,1810
3,9,132,1818
3,9,133,1819
3,9,134,1820
3,9,135,1826
3,9,136,1839
3,9,137,1843
3,9,138,1852
3,9,139,1872
3,9,140,1876
3,9,141,1880
3,9,142,1895
3,9,143,1902
3,9,144,1916
3,9,145,1925
3,9,146,1926
3,9,147,1928
3,9,148,1949
3,9,149,1993
3,9,150,1998
4,9,1,62
4,9,2,70
4,9,3,81
4,9,4,118
4,9,5,121
4,9,6,153
4,9,7,158
4,9,8,171
4,9,9,176
4,9,10,191
4,9,11,192
4,9,12,195
4,9,13,205
4,9,14,226
4,9,15,257
4,9,16,281
4,9,17,298
4,9,18,306
4,9,19,328
4,9,20,331
4,9,21,340
4,9,22,344
4,9,23,357
4,9,24,365
4,9,25,373
4,9,26,383
4,9,27,393
4,9,28,422
4,9,29,478
4,9,30,481
4,9,31,491
4,9,32,506
4,9,33,508
4,9,34,530
4,9,35,536
4,9,36,539
4,9,37,551
4,9,38,559
4,9,39,565
4,9,40,573
4,9,41,579
4,9,42,605
4,9,43,609
4,9,44,633
4,9,45,635
4,9,46,642
4,9,47,649
4,9,48,662
4,9,49,665
4,9,50,678
4,9,51,691
4,9,52,711
4,9,53,728
4,9,54,743
4,9,55,749
4,9,56,766
4,9,57,770
4,9,58,775
4,9,59,792
4,9,60,796
4,9,61,814
4,9,62,822
4,9,63,855
4,9,64,867
4,9,65,875
4,9,66,877
4,9,67,885
4,9,68,895
4,9,69,899
4,9,70,904
4,9,71,916
4,9,72,945
4,9,73,950
4,9,74,965
4,9,75,968
4,9,76,989
4,9,77,1018
4,9,78,1032
4,9,79,1033
4,9,80,1036
4,9,81,1039
4,9,82,1044
4,9,83,1109
4,9,84,1142
4,9,85,1149
4,9,86,1159
4,9,87,1164
4,9,88,1179
4,9,89,1200
4,9,90,1205
4,9,91,1225
4,9,92,1228
4,9,93,1259
4,9,94,1267
4,9,95,1301
4,9,96,1307
4,9,97,1331
4,9,98,1334
4,9,99,1339
4,9,100,1343
4,9,101,1365
4,9,102,1389
4,9,103,1415
4,9,104,1438
4,9,105,1445
4,9,106,1458
4,9,107,1468
4,9,108,1478
4,9,109,1490
4,9,110,1495
4,9,111,1510
4,9,112,1531
4,9,113,1554
4,9,114,1555
4,9,115,1560
4,9,116,1576
4,9,117,1583
4,9,118,1584
4,9,119,1591
4,9,120,1592
4,9,121,1597
4,9,122,1617
4,9,123,1627
4,9,124,1628
4,9,125,1632
4,9,126,1685
4,9,127,1692
4,9,128,1715
4,9,129,1717
4,9,130,1718
4,9,131,1730
4,9,132,1760
4,9,133,1779
4,9,134,1801
4,9,135,1812
4,9,136,1837
4,9,137,1851
4,9,138,1854
4,9,139,1856
4,9,140,1888
4,9,141,1901
4,9,142,1907
4,9,143,1920
4,9,144,1922
