origem,destino,classe,preco
1,2,136,1778
1,2,137,1815
1,2,138,1830
1,2,139,1865
1,2,140,1877
1,2,141,1894
1,2,142,1902
1,2,143,1909
1,2,144,1914
1,2,145,1935
1,2,146,1937
1,2,147,1955
1,2,148,1971
1,2,149,1972
1,2,150,1978
1,2,151,1983
1,2,152,1987
1,2,153,1988
1,2,154,1991
1,2,155,1993
1,2,156,1994
1,2,157,1997
1,2,158,2000
1,2,159,2001
1,2,160,2003
1,2,161,2004
1,2,162,2005
1,2,163,2008
1,2,164,2009
1,2,165,2011
1,2,166,2012
1,2,167,2015
1,2,168,2018
1,2,169,2020
1,2,170,2024
1,2,171,2025
1,2,172,2026
1,2,173,2027
1,2,174,2031
1,2,175,2034
1,2,176,2037
1,2,177,2040
1,2,178,2041
1,2,179,2044
1,2,180,2046
1,2,181,2047
1,2,182,2048
1,2,183,2049
1,2,184,2051
1,2,185,2052
1,2,186,2055
1,2,187,2056
1,2,188,2057
1,2,189,2058
1,2,190,2059
1,2,191,2061
1,2,192,2063
1,2,193,2064
1,2,194,2065
1,2,195,2066
1,2,196,2067
1,2,197,2069
1,2,198,2070
1,2,199,2071
1,2,200,2072
1,2,201,2075
1,2,202,2076
1,2,203,2077
1,2,204,2079
1,2,205,2080
1,2,206,2081
1,2,207,2083
1,2,208,2084
1,2,209,2087
1,2,210,2089
1,2,211,2091
1,2,212,2092
1,2,213,2093
1,2,214,2094
1,2,215,2095
1,2,216,2097
1,2,217,2100
1,2,218,2102
1,2,219,2109
1,2,220,2110
1,2,221,2112
1,2,222,2116
1,2,223,2117
1,2,224,2119
1,2,225,2120
1,2,226,2121
1,2,227,2122
1,2,228,2124
1,2,229,2127
1,2,230,2128
1,2,231,2130
1,2,232,2131
1,2,233,2133
1,2,234,2139
1,2,235,2140
1,2,236,2142
1,2,237,2143
1,2,238,2144
1,2,239,2145
1,2,240,2147
1,2,241,2156
1,2,242,2158
1,2,243,2159
1,2,244,2160
1,2,245,2162
1,2,246,2165
1,2,247,2167
1,2,248,2170
1,2,249,2171
1,2,250,2173
1,2,251,2174
1,2,252,2180
1,2,253,2185
1,2,254,2186
1,2,255,2187
1,2,256,2188
1,2,257,2189
1,2,258,2190
1,2,259,2191
1,2,260,2194
1,2,261,2195
1,2,262,2196
1,2,263,2199
1,2,264,2200
1,2,265,2202
1,2,266,2204
1,2,267,2210
1,2,268,2214
1,2,269,2215
1,2,270,2216
1,2,271,2217
1,2,272,2218
1,2,273,2219
1,2,274,2220
1,2,275,2224
1,2,276,2227
1,2,277,2228
1,2,278,2231
1,2,279,2234
1,2,280,2238
1,2,281,2239
1,2,282,2240
1,2,283,2241
1,2,284,2243
1,2,285,2246
1,2,286,2248
1,2,287,2249
1,2,288,2250
1,2,289,2251
1,2,290,2252
1,2,291,2253
1,2,292,2254
1,2,293,2257
1,2,294,2259
1,2,295,2263
1,2,296,2269
1,2,297,2271
1,2,298,2274
1,2,299,2275
1,2,300,2278
1,3,1,81
1,3,2,82
1,3,3,86
1,3,4,98
1,3,5,100
1,3,6,108
1,3,7,113
1,3,8,114
1,3,9,137
1,3,10,155
1,3,11,174
1,3,12,185
1,3,13,186
1,3,14,224
1,3,15,245
1,3,16,251
1,3,17,263
1,3,18,282
1,3,19,287
1,3,20,292
1,3,21,297
1,3,22,339
1,3,23,350
1,3,24,354
1,3,25,359
1,3,26,376
1,3,27,380
1,3,28,430
1,3,29,459
1,3,30,481
1,3,31,488
1,3,32,491
1,3,33,494
1,3,34,532
1,3,35,543
1,3,36,554
1,3,37,557
1,3,38,597
1,3,39,598
1,3,40,612
1,3,41,651
1,3,42,671
1,3,43,683
1,3,44,699
1,3,45,703
1,3,46,712
1,3,47,714
1,3,48,729
1,3,49,737
1,3,50,754
1,3,51,757
1,3,52,772
1,3,53,779
1,3,54,793
1,3,55,806
1,3,56,813
1,3,57,818
1,3,58,820
1,3,59,821
1,3,60,824
1,3,61,828
1,3,62,846
1,3,63,849
1,3,64,861
1,3,65,872
1,3,66,873
1,3,67,882
1,3,68,885
1,3,69,904
1,3,70,911
1,3,71,922
1,3,72,933
1,3,73,935
1,3,74,939
1,3,75,945
1,3,76,952
1,3,77,988
1,3,78,1015
1,3,79,1016
1,3,80,1036
1,3,81,1046
1,3,82,1051
1,3,83,1052
1,3,84,1054
1,3,85,1055
1,3,86,1091
1,3,87,1106
1,3,88,1121
1,3,89,1128
1,3,90,1132
1,3,91,1143
1,3,92,1159
1,3,93,1162
1,3,94,1178
1,3,95,1192
1,3,96,1210
1,3,97,1217
1,3,98,1226
1,3,99,1240
1,3,100,1242
1,3,101,1243
1,3,102,1264
1,3,103,1282
1,3,104,1288
1,3,105,1303
1,3,106,1310
1,3,107,1351
1,3,108,1391
1,3,109,1416
1,3,110,1420
1,3,111,1427
1,3,112,1431
1,3,113,1432
1,3,114,1440
1,3,115,1443
1,3,116,1464
1,3,117,1468
1,3,118,1473
1,3,119,1510
1,3,120,1529
1,3,121,1531
1,3,122,1548
1,3,123,1550
1,3,124,1570
1,3,125,1605
1,3,126,1611
1,3,127,1645
1,3,128,1654
1,3,129,1656
1,3,130,1687
1,3,131,1700
1,3,132,1722
1,3,133,1728
1,3,134,1729
1,3,135,1736
1,3,136,1774
1,3,137,1779
1,3,138,1820
1,3,139,1858
1,3,140,1867
1,3,141,1879
1,3,142,1891
1,3,143,1900
1,3,144,1926
1,3,145,1941
1,3,146,1947
1,3,147,1975
1,3,148,1976
1,3,149,1987
1,3,150,1992
1,3,151,1992
1,3,152,1995
1,3,153,1996
1,3,154,2003
1,3,155,2004
1,3,156,2005
1,3,157,2011
1,3,158,2013
1,3,159,2017
1,3,160,2019
1,3,161,2020
1,3,162,2022
1,3,163,2023
1,3,164,2025
1,3,165,2026
1,3,166,2028
1,3,167,2029
1,3,168,2030
1,3,169,2031
1,3,170,2032
1,3,171,2033
1,3,172,2035
1,3,173,2036
1,3,174,2037
1,3,175,2038
1,3,176,2039
1,3,177,2041
1,3,178,2042
1,3,179,2043
1,3,180,2044
1,3,181,2046
1,3,182,2048
1,3,183,2051
1,3,184,2052
1,3,185,2054
1,3,186,2055
1,3,187,2056
1,3,188,2057
1,3,189,2058
1,3,190,2060
1,3,191,2061
1,3,192,2062
1,3,193,2065
1,3,194,2068
1,3,195,2069
1,3,196,2071
1,3,197,2072
1,3,198,2073
1,3,199,2074
1,3,200,2078
1,3,201,2081
1,3,202,2082
1,3,203,2084
1,3,204,2086
1,3,205,2088
1,3,206,2090
1,3,207,2092
1,3,208,2096
1,3,209,2097
1,3,210,2098
1,3,211,2099
1,3,212,2101
1,3,213,2102
1,3,214,2107
1,3,215,2111
1,3,216,2112
1,3,217,2114
1,3,218,2115
1,3,219,2116
1,3,220,2117
1,3,221,2123
1,3,222,2126
1,3,223,2127
1,3,224,2128
1,3,225,2133
1,3,226,2136
1,3,227,2137
1,3,228,2139
1,3,229,2142
1,3,230,2145
1,3,231,2146
1,3,232,2149
1,3,233,2152
1,3,234,2153
1,3,235,2157
1,3,236,2159
1,3,237,2160
1,3,238,2161
1,3,239,2162
1,3,240,2163
1,3,241,2164
1,3,242,2165
1,3,243,2166
1,3,244,2167
1,3,245,2171
1,3,246,2172
1,3,247,2177
1,3,248,2180
1,3,249,2183
1,3,250,2185
1,3,251,2189
1,3,252,2191
1,3,253,2193
1,3,254,2195
1,3,255,2196
1,3,256,2198
1,3,257,2200
1,3,258,2201
1,3,259,2203
1,3,260,2205
1,3,261,2207
1,3,262,2208
1,3,263,2209
1,3,264,2211
1,3,265,2215
1,3,266,2216
1,3,267,2217
1,3,268,2220
1,3,269,2222
1,3,270,2224
1,3,271,2225
1,3,272,2228
1,3,273,2230
1,3,274,2233
1,3,275,2234
1,3,276,2238
1,3,277,2244
1,3,278,2246
1,3,279,2247
1,3,280,2248
1,3,281,2250
1,3,282,2255
1,3,283,2260
1,3,284,2261
1,3,285,2263
1,3,286,2264
1,3,287,2265
1,3,288,2266
1,3,289,2267
1,3,290,2268
1,3,291,2269
1,3,292,2270
1,3,293,2271
1,3,294,2275
1,3,295,2280
1,3,296,2281
1,3,297,2282
1,3,298,2284
1,3,299,2287
1,3,300,2291
1,4,1,58
1,4,2,64
1,4,3,66
1,4,4,69
1,4,5,73
1,4,6,93
1,4,7,99
1,4,8,102
1,4,9,109
1,4,10,112
1,4,11,140
1,4,12,148
1,4,13,153
1,4,14,155
1,4,15,159
1,4,16,180
1,4,17,189
1,4,18,190
1,4,19,203
1,4,20,209
1,4,21,239
1,4,22,240
1,4,23,257
1,4,24,264
1,4,25,310
1,4,26,314
1,4,27,318
1,4,28,331
1,4,29,364
1,4,30,394
1,4,31,409
1,4,32,432
1,4,33,438
1,4,34,448
1,4,35,450
1,4,36,477
1,4,37,482
1,4,38,488
1,4,39,506
1,4,40,515
1,4,41,529
1,4,42,561
1,4,43,563
1,4,44,565
1,4,45,566
1,4,46,588
1,4,47,599
1,4,48,601
1,4,49,612
1,4,50,620
1,4,51,641
1,4,52,651
1,4,53,663
1,4,54,677
1,4,55,696
1,4,56,710
1,4,57,712
1,4,58,719
1,4,59,727
1,4,60,741
1,4,61,742
1,4,62,749
1,4,63,750
1,4,64,757
1,4,65,803
1,4,66,827
1,4,67,860
1,4,68,861
1,4,69,873
1,4,70,878
1,4,71,905
1,4,72,918
1,4,73,921
1,4,74,972
1,4,75,989
1,4,76,992
1,4,77,994
1,4,78,997
1,4,79,999
1,4,80,1005
1,4,81,1019
1,4,82,1037
1,4,83,1069
1,4,84,1084
1,4,85,1091
1,4,86,1096
1,4,87,1181
1,4,88,1192
1,4,89,1203
1,4,90,1206
1,4,91,1208
1,4,92,1214
1,4,93,1222
1,4,94,1230
1,4,95,1235
1,4,96,1236
1,4,97,1252
1,4,98,1256
1,4,99,1257
1,4,100,1272
1,4,101,1279
1,4,102,1281
1,4,103,1298
1,4,104,1309
1,4,105,1313
1,4,106,1315
1,4,107,1323
1,4,108,1341
1,4,109,1367
1,4,110,1376
1,4,111,1380
1,4,112,1385
1,4,113,1407
1,4,114,1419
1,4,115,1440
1,4,116,1441
1,4,117,1450
1,4,118,1518
1,4,119,1543
1,4,120,1549
1,4,121,1604
1,4,122,1629
1,4,123,1641
1,4,124,1653
1,4,125,1661
1,4,126,1712
1,4,127,1717
1,4,128,1718
1,4,129,1723
1,4,130,1725
1,4,131,1735
1,4,132,1749
1,4,133,1753
1,4,134,1771
1,4,135,1825
1,4,136,1838
1,4,137,1850
1,4,138,1856
1,4,139,1864
1,4,140,1865
1,4,141,1870
1,4,142,1882
1,4,143,1889
1,4,144,1890
1,4,145,1895
1,4,146,1916
1,4,147,1950
1,4,148,1951
1,4,149,1960
1,4,150,1989
1,4,151,1991
1,4,152,1992
1,4,153,1993
1,4,154,1994
1,4,155,1995
1,4,156,1997
1,4,157,2000
1,4,158,2002
1,4,159,2006
1,4,160,2010
1,4,161,2013
1,4,162,2015
1,4,163,2017
1,4,164,2019
1,4,165,2021
1,4,166,2024
1,4,167,2025
1,4,168,2027
1,4,169,2028
1,4,170,2029
1,4,171,2030
1,4,172,2033
1,4,173,2034
1,4,174,2035
1,4,175,2038
1,4,176,2040
1,4,177,2043
1,4,178,2045
1,4,179,2048
1,4,180,2049
1,4,181,2050
1,4,182,2052
1,4,183,2053
1,4,184,2056
1,4,185,2058
1,4,186,2059
1,4,187,2060
1,4,188,2064
1,4,189,2069
1,4,190,2070
1,4,191,2072
1,4,192,2073
1,4,193,2074
1,4,194,2075
1,4,195,2078
1,4,196,2079
1,4,197,2080
1,4,198,2081
1,4,199,2083
1,4,200,2084
1,4,201,2090
1,4,202,2096
1,4,203,2100
1,4,204,2101
1,4,205,2102
1,4,206,2112
1,4,207,2119
1,4,208,2122
1,4,209,2123
1,4,210,2125
1,4,211,2128
1,4,212,2130
1,4,213,2131
1,4,214,2132
1,4,215,2133
1,4,216,2134
1,4,217,2136
1,4,218,2137
1,4,219,2139
1,4,220,2143
1,4,221,2144
1,4,222,2145
1,4,223,2146
1,4,224,2147
1,4,225,2149
1,4,226,2150
1,4,227,2151
1,4,228,2154
1,4,229,2157
1,4,230,2158
1,4,231,2159
1,4,232,2160
1,4,233,2161
1,4,234,2163
1,4,235,2168
1,4,236,2170
1,4,237,2173
1,4,238,2174
1,4,239,2176
1,4,240,2178
1,4,241,2181
1,4,242,2182
1,4,243,2185
1,4,244,2189
1,4,245,2190
1,4,246,2191
1,4,247,2192
1,4,248,2194
1,4,249,2195
1,4,250,2197
1,4,251,2198
1,4,252,2205
1,4,253,2207
1,4,254,2209
1,4,255,2211
1,4,256,2212
1,4,257,2213
1,4,258,2218
1,4,259,2220
1,4,260,2221
1,4,261,2222
1,4,262,2223
1,4,263,2224
1,4,264,2228
1,4,265,2230
1,4,266,2231
1,4,267,2232
1,4,268,2233
1,4,269,2234
1,4,270,2237
1,4,271,2238
1,4,272,2239
1,4,273,2241
1,4,274,2242
1,4,275,2244
1,4,276,2245
1,4,277,2246
1,4,278,2247
1,4,279,2249
1,4,280,2250
1,4,281,2252
1,4,282,2254
1,4,283,2255
1,4,284,2257
1,4,285,2258
1,4,286,2261
1,4,287,2262
1,4,288,2265
1,4,289,2268
1,4,290,2269
1,4,291,2271
1,4,292,2273
1,4,293,2274
1,4,294,2276
1,4,295,2277
1,4,296,2279
1,4,297,2282
1,4,298,2283
1,4,299,2286
1,4,300,2289
1,5,1,65
1,5,2,72
1,5,3,81
1,5,4,92
1,5,5,135
1,5,6,153
1,5,7,161
1,5,8,174
1,5,9,191
1,5,10,195
1,5,11,209
1,5,12,232
1,5,13,236
1,5,14,251
1,5,15,270
1,5,16,278
1,5,17,279
1,5,18,290
1,5,19,293
1,5,20,295
1,5,21,304
1,5,22,329
1,5,23,341
1,5,24,343
1,5,25,345
1,5,26,365
1,5,27,366
1,5,28,375
1,5,29,410
1,5,30,416
1,5,31,431
1,5,32,436
1,5,33,488
1,5,34,492
1,5,35,510
1,5,36,512
1,5,37,517
1,5,38,522
1,5,39,548
1,5,40,567
1,5,41,577
1,5,42,592
1,5,43,603
1,5,44,612
1,5,45,636
1,5,46,644
1,5,47,666
1,5,48,677
1,5,49,682
1,5,50,687
1,5,51,688
1,5,52,707
1,5,53,730
1,5,54,735
1,5,55,761
1,5,56,773
1,5,57,787
1,5,58,820
1,5,59,849
1,5,60,874
1,5,61,876
1,5,62,878
1,5,63,898
1,5,64,914
1,5,65,928
1,5,66,932
1,5,67,933
1,5,68,953
1,5,69,966
1,5,70,970
1,5,71,982
1,5,72,985
1,5,73,989
1,5,74,990
1,5,75,999
1,5,76,1000
1,5,77,1021
1,5,78,1030
1,5,79,1048
1,5,80,1050
1,5,81,1063
1,5,82,1066
1,5,83,1085
1,5,84,1088
1,5,85,1103
1,5,86,1104
1,5,87,1110
1,5,88,1119
1,5,89,1121
1,5,90,1124
1,5,91,1168
1,5,92,1187
1,5,93,1217
1,5,94,1219
1,5,95,1224
1,5,96,1239
1,5,97,1243
1,5,98,1246
1,5,99,1247
1,5,100,1266
1,5,101,1267
1,5,102,1277
1,5,103,1278
1,5,104,1293
1,5,105,1304
1,5,106,1320
1,5,107,1333
1,5,108,1364
1,5,109,1372
1,5,110,1393
1,5,111,1409
1,5,112,1414
1,5,113,1429
1,5,114,1446
1,5,115,1468
1,5,116,1471
1,5,117,1477
1,5,118,1489
1,5,119,1493
1,5,120,1506
1,5,121,1510
1,5,122,1555
1,5,123,1582
1,5,124,1602
1,5,125,1603
1,5,126,1619
1,5,127,1638
1,5,128,1658
1,5,129,1660
1,5,130,1677
1,5,131,1691
1,5,132,1718
1,5,133,1719
1,5,134,1756
1,5,135,1761
1,5,136,1770
1,5,137,1773
1,5,138,1777
1,5,139,1827
1,5,140,1850
1,5,141,1865
1,5,142,1883
1,5,143,1901
1,5,144,1912
1,5,145,1933
1,5,146,1951
1,5,147,1985
1,5,148,1987
1,5,149,1992
1,5,150,1994
1,5,151,1998
1,5,152,2003
1,5,153,2004
1,5,154,2005
1,5,155,2006
1,5,156,2007
1,5,157,2008
1,5,158,2009
1,5,159,2010
1,5,160,2011
1,5,161,2013
1,5,162,2014
1,5,163,2015
1,5,164,2017
1,5,165,2019
1,5,166,2021
1,5,167,2022
1,5,168,2023
1,5,169,2024
1,5,170,2026
1,5,171,2028
1,5,172,2033
1,5,173,2034
1,5,174,2035
1,5,175,2037
1,5,176,2042
1,5,177,2043
1,5,178,2044
1,5,179,2045
1,5,180,2051
1,5,181,2052
1,5,182,2053
1,5,183,2054
1,5,184,2056
1,5,185,2057
1,5,186,2058
1,5,187,2060
1,5,188,2061
1,5,189,2066
1,5,190,2069
1,5,191,2070
1,5,192,2071
1,5,193,2073
1,5,194,2074
1,5,195,2075
1,5,196,2076
1,5,197,2081
1,5,198,2088
1,5,199,2090
1,5,200,2092
1,5,201,2093
1,5,202,2095
1,5,203,2096
1,5,204,2097
1,5,205,2098
1,5,206,2100
1,5,207,2101
1,5,208,2102
1,5,209,2105
1,5,210,2107
1,5,211,2109
1,5,212,2112
1,5,213,2114
1,5,214,2115
1,5,215,2116
1,5,216,2118
1,5,217,2121
1,5,218,2123
1,5,219,2124
1,5,220,2129
1,5,221,2130
1,5,222,2132
1,5,223,2134
1,5,224,2136
1,5,225,2141
1,5,226,2143
1,5,227,2145
1,5,228,2147
1,5,229,2150
1,5,230,2152
1,5,231,2157
1,5,232,2159
1,5,233,2161
1,5,234,2162
1,5,235,2169
1,5,236,2170
1,5,237,2172
1,5,238,2175
1,5,239,2177
1,5,240,2180
1,5,241,2182
1,5,242,2183
1,5,243,2186
1,5,244,2187
1,5,245,2188
1,5,246,2189
1,5,247,2190
1,5,248,2193
1,5,249,2194
1,5,250,2196
1,5,251,2198
1,5,252,2200
1,5,253,2204
1,5,254,2206
1,5,255,2208
1,5,256,2209
1,5,257,2213
1,5,258,2216
1,5,259,2218
1,5,260,2219
1,5,261,2220
1,5,262,2226
1,5,263,2227
1,5,264,2229
1,5,265,2231
1,5,266,2232
1,5,267,2233
1,5,268,2234
1,5,269,2236
1,5,270,2237
1,5,271,2238
1,5,272,2244
1,5,273,2245
1,5,274,2248
1,5,275,2249
1,5,276,2253
1,5,277,2254
1,5,278,2255
1,5,279,2256
1,5,280,2259
1,5,281,2261
1,5,282,2262
1,5,283,2263
1,5,284,2264
1,5,285,2265
1,5,286,2267
1,5,287,2270
1,5,288,2273
1,5,289,2275
1,5,290,2276
1,5,291,2278
1,5,292,2281
1,5,293,2282
1,5,294,2283
1,5,295,2284
1,5,296,2287
1,5,297,2291
1,5,298,2292
1,5,299,2293
1,5,300,2294
1,6,1,57
1,6,2,114
1,6,3,123
1,6,4,124
1,6,5,145
1,6,6,166
1,6,7,190
1,6,8,196
1,6,9,213
1,6,10,215
1,6,11,242
1,6,12,243
1,6,13,272
1,6,14,303
1,6,15,306
1,6,16,311
1,6,17,319
1,6,18,341
1,6,19,372
1,6,20,377
1,6,21,395
1,6,22,401
1,6,23,416
1,6,24,445
1,6,25,446
1,6,26,448
1,6,27,452
1,6,28,456
1,6,29,458
1,6,30,460
1,6,31,463
1,6,32,485
1,6,33,491
1,6,34,498
1,6,35,532
1,6,36,534
1,6,37,559
1,6,38,567
1,6,39,584
1,6,40,590
1,6,41,608
1,6,42,631
1,6,43,648
1,6,44,674
1,6,45,675
1,6,46,687
1,6,47,689
1,6,48,690
1,6,49,711
1,6,50,721
1,6,51,728
1,6,52,729
1,6,53,750
1,6,54,752
1,6,55,755
1,6,56,758
1,6,57,766
1,6,58,779
1,6,59,808
1,6,60,826
1,6,61,829
1,6,62,846
1,6,63,850
1,6,64,858
1,6,65,860
1,6,66,862
1,6,67,868
1,6,68,874
1,6,69,881
1,6,70,888
1,6,71,890
1,6,72,892
1,6,73,935
1,6,74,938
1,6,75,953
1,6,76,955
1,6,77,979
1,6,78,998
1,6,79,1018
1,6,80,1041
1,6,81,1052
1,6,82,1054
1,6,83,1065
1,6,84,1070
1,6,85,1086
1,6,86,1091
1,6,87,1097
1,6,88,1099
1,6,89,1103
1,6,90,1112
1,6,91,1144
1,6,92,1145
1,6,93,1164
1,6,94,1194
1,6,95,1203
1,6,96,1244
1,6,97,1249
1,6,98,1250
1,6,99,1256
1,6,100,1259
1,6,101,1303
1,6,102,1309
1,6,103,1313
1,6,104,1326
1,6,105,1327
1,6,106,1329
1,6,107,1331
1,6,108,1337
1,6,109,1384
1,6,110,1428
1,6,111,1439
1,6,112,1489
1,6,113,1525
1,6,114,1537
1,6,115,1553
1,6,116,1565
1,6,117,1605
1,6,118,1606
1,6,119,1610
1,6,120,1615
1,6,121,1622
1,6,122,1640
1,6,123,1644
1,6,124,1649
1,6,125,1669
1,6,126,1673
1,6,127,1676
1,6,128,1679
1,6,129,1680
1,6,130,1717
1,6,131,1722
1,6,132,1759
1,6,133,1760
1,6,134,1764
1,6,135,1773
1,6,136,1795
1,6,137,1838
1,6,138,1848
1,6,139,1867
1,6,140,1873
1,6,141,1878
1,6,142,1880
1,6,143,1887
1,6,144,1892
1,6,145,1897
1,6,146,1909
1,6,147,1929
1,6,148,1945
1,6,149,1956
1,6,150,1972
1,6,151,1972
1,6,152,1978
1,6,153,1979
1,6,154,1982
1,6,155,1984
1,6,156,1985
1,6,157,1986
1,6,158,1987
1,6,159,1990
1,6,160,1992
1,6,161,1994
1,6,162,1995
1,6,163,1996
1,6,164,1999
1,6,165,2000
1,6,166,2001
1,6,167,2002
1,6,168,2003
1,6,169,2006
1,6,170,2007
1,6,171,2009
1,6,172,2010
1,6,173,2012
1,6,174,2015
1,6,175,2017
1,6,176,2018
1,6,177,2019
1,6,178,2021
1,6,179,2022
1,6,180,2027
1,6,181,2028
1,6,182,2029
1,6,183,2030
1,6,184,2031
1,6,185,2033
1,6,186,2036
1,6,187,2037
1,6,188,2042
1,6,189,2046
1,6,190,2047
1,6,191,2048
1,6,192,2049
1,6,193,2050
1,6,194,2051
1,6,195,2052
1,6,196,2054
1,6,197,2057
1,6,198,2061
1,6,199,2062
1,6,200,2065
1,6,201,2067
1,6,202,2072
1,6,203,2073
1,6,204,2075
1,6,205,2076
1,6,206,2077
1,6,207,2082
1,6,208,2083
1,6,209,2086
1,6,210,2088
1,6,211,2090
1,6,212,2091
1,6,213,2092
1,6,214,2093
1,6,215,2096
1,6,216,2097
1,6,217,2098
1,6,218,2100
1,6,219,2101
1,6,220,2103
1,6,221,2111
1,6,222,2113
1,6,223,2114
1,6,224,2115
1,6,225,2116
1,6,226,2117
1,6,227,2118
1,6,228,2120
1,6,229,2123
1,6,230,2124
1,6,231,2127
1,6,232,2129
1,6,233,2131
1,6,234,2135
1,6,235,2136
1,6,236,2137
1,6,237,2139
1,6,238,2142
1,6,239,2144
1,6,240,2145
1,6,241,2149
1,6,242,2154
1,6,243,2158
1,6,244,2159
1,6,245,2169
1,6,246,2175
1,6,247,2176
1,6,248,2179
1,6,249,2180
1,6,250,2184
1,6,251,2185
1,6,252,2188
1,6,253,2190
1,6,254,2192
1,6,255,2194
1,6,256,2195
1,6,257,2196
1,6,258,2197
1,6,259,2198
1,6,260,2200
1,6,261,2202
1,6,262,2203
1,6,263,2204
1,6,264,2205
1,6,265,2206
1,6,266,2211
1,6,267,2212
1,6,268,2213
1,6,269,2215
1,6,270,2216
1,6,271,2217
1,6,272,2218
1,6,273,2219
1,6,274,2220
1,6,275,2222
1,6,276,2225
1,6,277,2226
1,6,278,2232
1,6,279,2233
1,6,280,2238
1,6,281,2239
1,6,282,2242
1,6,283,2243
1,6,284,2245
1,6,285,2250
1,6,286,2252
1,6,287,2254
1,6,288,2255
1,6,289,2256
1,6,290,2257
1,6,291,2259
1,6,292,2261
1,6,293,2262
1,6,294,2263
1,6,295,2265
1,6,296,2266
1,6,297,2268
1,6,298,2269
1,6,299,2270
1,6,300,2271
1,7,1,57
1,7,2,71
1,7,3,78
1,7,4,87
1,7,5,100
1,7,6,104
1,7,7,108
1,7,8,114
1,7,9,134
1,7,10,135
1,7,11,145
1,7,12,147
1,7,13,150
1,7,14,178
1,7,15,181
1,7,16,189
1,7,17,199
1,7,18,202
1,7,19,223
1,7,20,246
1,7,21,271
1,7,22,299
1,7,23,300
1,7,24,315
1,7,25,322
1,7,26,330
1,7,27,338
1,7,28,341
1,7,29,362
1,7,30,378
1,7,31,387
1,7,32,391
1,7,33,394
1,7,34,396
1,7,35,435
1,7,36,447
1,7,37,462
1,7,38,473
1,7,39,484
1,7,40,485
1,7,41,486
1,7,42,504
1,7,43,531
1,7,44,556
1,7,45,561
1,7,46,575
1,7,47,599
1,7,48,600
1,7,49,607
1,7,50,628
1,7,51,661
1,7,52,684
1,7,53,690
1,7,54,704
1,7,55,706
1,7,56,708
1,7,57,717
1,7,58,750
1,7,59,766
1,7,60,770
1,7,61,783
1,7,62,790
1,7,63,793
1,7,64,825
1,7,65,851
1,7,66,852
1,7,67,863
1,7,68,869
1,7,69,887
1,7,70,910
1,7,71,930
1,7,72,936
1,7,73,980
1,7,74,992
1,7,75,1000
1,7,76,1002
1,7,77,1009
1,7,78,1049
1,7,79,1050
1,7,80,1057
1,7,81,1060
1,7,82,1064
1,7,83,1081
1,7,84,1091
1,7,85,1106
1,7,86,1130
1,7,87,1154
1,7,88,1172
1,7,89,1190
1,7,90,1201
1,7,91,1203
1,7,92,1213
1,7,93,1222
1,7,94,1227
1,7,95,1243
1,7,96,1281
1,7,97,1324
1,7,98,1369
1,7,99,1370
1,7,100,1379
1,7,101,1380
1,7,102,1383
1,7,103,1391
